cardholder_id,Token,SubBIN,card_network,card_type,home_country,account_open_date,avg_txn_amount,std_txn_amount,usual_online_ratio,risk_segment,prior_chargebacks
CH0006803,504145999,532518,MASTERCARD,CREDIT,USA,2022-12-26,238.29,12.67,0.248,LOW,0
CH0006804,627523258,477394,VISA,DEBIT,CAN,2023-08-21,38.94,42.88,0.139,LOW,0
CH0006805,287628114,420146,VISA,CREDIT,USA,2021-06-10,62.64,25.25,0.324,MEDIUM,0
CH0006806,206899410,485858,VISA,CREDIT,GBR,2022-12-04,202.4,23.42,0.426,LOW,0
CH0006807,222189859,549302,MASTERCARD,DEBIT,USA,2020-05-03,60.29,17.56,0.163,MEDIUM,0
CH0006808,725693339,548056,MASTERCARD,DEBIT,IND,2023-07-21,34.22,46.37,0.369,MEDIUM,0
CH0006809,834851555,497561,VISA,DEBIT,ESP,2019-02-25,173.94,20.89,0.312,LOW,0
CH0006810,919080705,551986,MASTERCARD,DEBIT,USA,2024-09-02,52.91,66.2,0.401,LOW,0
CH0006811,894010689,469736,VISA,DEBIT,USA,2022-03-04,55.88,56.7,0.32,LOW,0
CH0006812,262908865,409417,VISA,DEBIT,GBR,2018-11-06,13.68,63.76,0.018,LOW,0
CH0006813,792332048,535017,MASTERCARD,DEBIT,ESP,2019-08-28,60.23,48.46,0.295,LOW,0
CH0006814,453572054,556337,MASTERCARD,CREDIT,IND,2019-10-18,115.17,18.84,0.358,LOW,0
CH0006815,462809937,551986,MASTERCARD,DEBIT,GBR,2021-03-03,47.24,27.98,0.586,LOW,1
CH0006816,682406908,485858,VISA,DEBIT,USA,2021-06-29,23.92,24.0,0.62,LOW,0
CH0006817,641969340,465456,VISA,DEBIT,USA,2023-12-18,45.41,44.83,0.498,LOW,0
CH0006818,477692732,485858,VISA,DEBIT,GBR,2023-05-01,40.77,26.94,0.215,MEDIUM,0
CH0006819,999536658,452647,VISA,DEBIT,IND,2021-06-04,54.44,23.43,0.38,LOW,0
CH0006820,187222348,485858,VISA,PREPAID,IND,2023-04-09,44.08,73.32,0.4,LOW,0
CH0006821,126164452,528539,MASTERCARD,DEBIT,GBR,2023-03-22,252.56,22.28,0.361,LOW,0
CH0006822,832815293,535660,MASTERCARD,DEBIT,ESP,2020-10-01,84.93,18.64,0.451,MEDIUM,0
CH0006823,465938328,452647,VISA,CREDIT,FRA,2020-08-02,16.57,21.3,0.188,LOW,0
CH0006824,493608575,408594,VISA,CREDIT,GBR,2021-12-27,70.61,51.56,0.345,LOW,0
CH0006825,684288123,409417,VISA,DEBIT,USA,2023-06-03,64.59,30.35,0.156,MEDIUM,0
CH0006826,491856137,497561,VISA,DEBIT,DEU,2024-02-25,173.4,35.7,0.344,LOW,0
CH0006827,616585786,516405,MASTERCARD,CREDIT,USA,2023-07-26,58.86,31.24,0.523,LOW,1
CH0006828,152608846,465456,VISA,DEBIT,FRA,2023-02-11,57.52,7.27,0.476,HIGH,0
CH0006829,240617115,535017,MASTERCARD,DEBIT,GBR,2018-12-13,296.01,14.28,0.274,LOW,0
CH0006830,938833896,443887,VISA,PREPAID,IND,2023-03-01,28.36,22.94,0.026,LOW,0
CH0006831,505624098,408594,VISA,PREPAID,USA,2019-03-14,126.24,32.75,0.404,MEDIUM,0
CH0006832,401309427,556337,MASTERCARD,CREDIT,GBR,2021-09-14,70.18,15.02,0.222,MEDIUM,0
CH0006833,346782161,443301,VISA,DEBIT,IND,2022-04-16,44.67,14.75,0.727,LOW,0
CH0006834,756344118,465456,VISA,CREDIT,GBR,2023-07-14,39.71,22.48,0.665,MEDIUM,0
CH0006835,196090228,549302,MASTERCARD,PREPAID,GBR,2020-03-02,197.69,60.09,0.074,LOW,0
CH0006836,378686826,409417,VISA,PREPAID,GBR,2019-08-24,96.76,7.45,0.462,MEDIUM,0
CH0006837,521156175,465456,VISA,DEBIT,GBR,2018-09-14,107.87,5.52,0.421,MEDIUM,0
CH0006838,586127756,408925,VISA,DEBIT,GBR,2019-10-18,135.89,76.8,0.405,LOW,0
CH0006839,892455215,477394,VISA,DEBIT,GBR,2024-09-29,87.67,10.82,0.12,LOW,0
CH0006840,930901180,546786,MASTERCARD,CREDIT,GBR,2019-05-26,28.54,21.26,0.176,LOW,1
CH0006841,367671755,485858,VISA,DEBIT,GBR,2021-03-30,18.97,11.02,0.113,LOW,0
CH0006842,585348383,551986,MASTERCARD,DEBIT,GBR,2021-11-15,228.54,22.61,0.238,LOW,0
CH0006843,655320618,535017,MASTERCARD,DEBIT,AUS,2023-08-18,78.76,24.99,0.095,LOW,0
CH0006844,237611817,443887,VISA,DEBIT,GBR,2021-12-01,71.05,71.26,0.18,LOW,0
CH0006845,165921387,420146,VISA,PREPAID,IND,2019-12-07,282.5,41.78,0.351,LOW,0
CH0006846,704548535,443887,VISA,DEBIT,GBR,2021-05-11,28.46,12.56,0.51,LOW,0
CH0006847,529638188,408594,VISA,DEBIT,GBR,2024-08-28,8.86,8.63,0.073,LOW,0
CH0006848,190856079,485858,VISA,CREDIT,USA,2020-03-26,15.65,36.59,0.347,LOW,0
CH0006849,771103702,551986,MASTERCARD,CREDIT,USA,2020-01-05,43.61,19.85,0.146,LOW,0
CH0006850,788331652,420146,VISA,CREDIT,USA,2020-10-19,73.24,17.57,0.091,LOW,0
CH0006851,617327156,497561,VISA,CREDIT,IND,2023-12-28,203.02,55.19,0.575,LOW,0
CH0006852,852328971,535660,MASTERCARD,DEBIT,GBR,2023-05-08,130.92,9.45,0.184,LOW,0
CH0006853,493122357,532518,MASTERCARD,DEBIT,GBR,2022-04-06,8.59,21.76,0.211,LOW,0
CH0006854,267809763,469736,VISA,DEBIT,AUS,2019-06-20,626.75,39.59,0.38,LOW,0
CH0006855,297344575,485858,VISA,CREDIT,GBR,2019-11-04,48.02,13.35,0.19,LOW,0
CH0006856,280276551,556337,MASTERCARD,PREPAID,CAN,2024-09-13,178.08,59.08,0.076,LOW,0
CH0006857,390886560,469736,VISA,DEBIT,USA,2024-11-21,103.21,14.78,0.358,MEDIUM,0
CH0006858,292904580,535660,MASTERCARD,CREDIT,GBR,2025-01-04,66.97,25.99,0.308,MEDIUM,0
CH0006859,631969854,535660,MASTERCARD,CREDIT,GBR,2019-01-26,55.17,17.89,0.123,MEDIUM,0
CH0006860,233525559,546786,MASTERCARD,PREPAID,GBR,2019-07-04,27.39,5.24,0.396,MEDIUM,0
CH0006861,659616573,485858,VISA,DEBIT,USA,2023-11-17,23.8,21.07,0.256,LOW,0
CH0006862,718078561,443887,VISA,DEBIT,ESP,2019-02-25,58.38,43.61,0.271,LOW,0
CH0006863,561630773,497561,VISA,CREDIT,GBR,2021-12-17,21.96,14.57,0.133,LOW,0
CH0006864,914673479,546786,MASTERCARD,CREDIT,FRA,2023-03-25,249.22,18.6,0.473,MEDIUM,0
CH0006865,495889283,551986,MASTERCARD,CREDIT,GBR,2020-05-18,72.06,19.89,0.535,LOW,0
CH0006866,630206986,516405,MASTERCARD,CREDIT,GBR,2024-11-17,355.73,37.4,0.214,LOW,0
CH0006867,692883089,528539,MASTERCARD,DEBIT,USA,2024-07-05,47.06,21.85,0.415,LOW,0
CH0006868,603750560,556337,MASTERCARD,CREDIT,ESP,2023-08-13,41.58,27.49,0.426,LOW,0
CH0006869,523779095,516405,MASTERCARD,DEBIT,USA,2021-03-25,106.99,27.71,0.561,LOW,0
CH0006870,375253515,477394,VISA,DEBIT,CAN,2019-09-04,54.19,19.81,0.256,LOW,0
CH0006871,916673666,409417,VISA,DEBIT,USA,2021-11-10,145.25,74.72,0.558,LOW,0
CH0006872,707801222,545873,MASTERCARD,DEBIT,AUS,2022-05-17,210.73,14.66,0.153,MEDIUM,0
CH0006873,185935070,545873,MASTERCARD,DEBIT,CAN,2021-05-20,160.66,41.34,0.434,LOW,0
CH0006874,965871689,443301,VISA,CREDIT,IND,2025-04-08,198.65,58.29,0.35,MEDIUM,0
CH0006875,740800923,548056,MASTERCARD,CREDIT,USA,2020-11-12,128.26,24.95,0.214,LOW,0
CH0006876,145148271,420146,VISA,DEBIT,USA,2019-11-26,42.98,28.12,0.182,LOW,0
CH0006877,755086340,420146,VISA,DEBIT,FRA,2022-07-03,165.99,37.27,0.123,MEDIUM,0
CH0006878,630661429,535017,MASTERCARD,DEBIT,USA,2020-12-18,116.52,21.7,0.185,MEDIUM,0
CH0006879,923793873,452647,VISA,DEBIT,GBR,2023-04-30,40.68,8.69,0.176,LOW,0
CH0006880,540434228,546786,MASTERCARD,DEBIT,DEU,2019-01-05,45.03,23.34,0.246,LOW,0
CH0006881,566722532,548056,MASTERCARD,CREDIT,IND,2024-02-07,61.96,72.78,0.134,LOW,0
CH0006882,383240999,548056,MASTERCARD,PREPAID,USA,2024-05-31,162.26,38.14,0.15,LOW,0
CH0006883,656129136,485858,VISA,CREDIT,IND,2018-12-30,73.23,28.4,0.333,LOW,0
CH0006884,844966601,545873,MASTERCARD,CREDIT,GBR,2021-12-01,66.39,42.68,0.21,LOW,0
CH0006885,901602823,420146,VISA,CREDIT,USA,2022-08-19,58.71,24.86,0.124,LOW,0
CH0006886,793729252,549302,MASTERCARD,DEBIT,GBR,2019-10-30,50.27,27.6,0.088,LOW,0
CH0006887,648794381,443887,VISA,DEBIT,AUS,2023-06-09,26.28,20.93,0.643,LOW,0
CH0006888,550284052,556337,MASTERCARD,DEBIT,IND,2023-05-07,125.99,36.11,0.299,MEDIUM,0
CH0006889,405645355,551986,MASTERCARD,DEBIT,AUS,2024-12-28,29.55,19.65,0.107,MEDIUM,0
CH0006890,791071637,452647,VISA,PREPAID,GBR,2021-11-04,70.39,22.44,0.196,LOW,0
CH0006891,341088041,469736,VISA,DEBIT,ESP,2020-04-07,48.08,45.94,0.211,LOW,1
CH0006892,881078881,409417,VISA,DEBIT,GBR,2018-09-05,123.11,24.13,0.156,MEDIUM,0
CH0006893,630555696,516405,MASTERCARD,DEBIT,GBR,2021-10-12,50.72,38.06,0.511,LOW,0
CH0006894,418798006,549302,MASTERCARD,DEBIT,FRA,2024-11-04,29.81,40.0,0.638,LOW,0
CH0006895,878665108,535660,MASTERCARD,PREPAID,IND,2024-01-22,147.15,25.89,0.284,LOW,0
CH0006896,966414319,528539,MASTERCARD,DEBIT,FRA,2023-06-12,34.44,21.98,0.497,MEDIUM,0
CH0006897,386186053,452647,VISA,CREDIT,IND,2019-04-23,75.47,12.28,0.714,LOW,0
CH0006898,569275171,535660,MASTERCARD,DEBIT,GBR,2021-06-03,184.76,14.04,0.208,LOW,0
CH0006899,535194983,452647,VISA,DEBIT,USA,2019-01-13,37.18,39.07,0.175,LOW,0
CH0006900,731484335,549302,MASTERCARD,DEBIT,AUS,2019-08-22,61.39,38.64,0.437,LOW,0
CH0006901,955940367,497561,VISA,PREPAID,USA,2019-05-24,47.23,14.97,0.3,LOW,0
CH0006902,593676262,551986,MASTERCARD,DEBIT,IND,2023-06-16,74.08,34.39,0.18,LOW,0
CH0006903,818390656,408925,VISA,CREDIT,GBR,2021-07-22,63.13,30.87,0.314,LOW,0
CH0006904,636043098,485858,VISA,DEBIT,USA,2024-12-10,139.26,47.53,0.136,LOW,0
CH0006905,898335117,469736,VISA,CREDIT,AUS,2022-10-28,40.59,99.41,0.3,MEDIUM,0
CH0006906,464129339,519127,MASTERCARD,CREDIT,FRA,2023-03-26,184.81,38.28,0.351,LOW,0
CH0006907,446722354,546786,MASTERCARD,CREDIT,GBR,2024-04-03,240.74,17.91,0.21,LOW,0
CH0006908,480177557,420146,VISA,DEBIT,GBR,2024-12-06,81.88,42.35,0.155,LOW,0
CH0006909,996854732,409417,VISA,DEBIT,GBR,2022-10-19,35.44,14.51,0.345,LOW,0
CH0006910,650297116,452647,VISA,PREPAID,GBR,2024-11-15,64.53,102.81,0.339,LOW,0
CH0006911,237309043,535017,MASTERCARD,CREDIT,AUS,2021-03-17,60.35,12.99,0.275,LOW,0
CH0006912,136804199,556337,MASTERCARD,DEBIT,USA,2023-06-22,275.31,35.27,0.332,LOW,1
CH0006913,566893524,535017,MASTERCARD,DEBIT,GBR,2023-10-26,61.4,27.14,0.171,LOW,0
CH0006914,825126949,535017,MASTERCARD,DEBIT,CAN,2024-08-07,201.59,21.15,0.178,LOW,0
CH0006915,531346043,443301,VISA,DEBIT,CAN,2022-03-19,72.91,20.37,0.371,MEDIUM,0
CH0006916,604188865,408594,VISA,DEBIT,GBR,2024-03-16,69.18,61.38,0.358,LOW,0
CH0006917,818588970,545873,MASTERCARD,DEBIT,DEU,2021-06-22,50.22,38.09,0.08,MEDIUM,0
CH0006918,564709880,549302,MASTERCARD,DEBIT,USA,2018-09-05,54.12,24.74,0.22,LOW,0
CH0006919,917755994,443301,VISA,CREDIT,GBR,2020-05-27,135.88,76.66,0.352,LOW,0
CH0006920,674140835,516405,MASTERCARD,PREPAID,DEU,2024-07-25,37.17,25.25,0.176,MEDIUM,0
CH0006921,758025438,443301,VISA,CREDIT,GBR,2024-09-24,143.71,42.14,0.27,MEDIUM,0
CH0006922,803318081,408594,VISA,CREDIT,ESP,2019-06-07,211.18,12.13,0.152,LOW,0
CH0006923,664134611,469736,VISA,CREDIT,USA,2019-06-27,41.54,12.53,0.385,LOW,0
CH0006924,484686271,535017,MASTERCARD,DEBIT,DEU,2022-11-24,175.28,41.51,0.366,HIGH,0
CH0006925,227337646,516405,MASTERCARD,CREDIT,GBR,2022-04-07,154.25,32.62,0.074,MEDIUM,0
CH0006926,559293324,546786,MASTERCARD,DEBIT,USA,2022-10-19,133.67,98.3,0.274,LOW,0
CH0006927,228849583,532518,MASTERCARD,DEBIT,AUS,2021-05-31,40.09,17.76,0.288,LOW,0
CH0006928,558370281,532518,MASTERCARD,CREDIT,AUS,2023-12-09,60.61,40.67,0.277,MEDIUM,2
CH0006929,409455206,409417,VISA,DEBIT,AUS,2018-12-29,60.54,23.4,0.421,LOW,0
CH0006930,118331626,551986,MASTERCARD,CREDIT,GBR,2022-08-15,355.15,45.1,0.163,LOW,0
CH0006931,212387205,443301,VISA,CREDIT,USA,2024-03-20,66.15,43.0,0.232,LOW,0
CH0006932,552741223,546786,MASTERCARD,DEBIT,USA,2023-04-26,57.59,26.67,0.309,LOW,0
CH0006933,870373719,465456,VISA,DEBIT,GBR,2019-05-16,26.62,17.39,0.205,LOW,0
CH0006934,782826118,452647,VISA,CREDIT,USA,2023-05-26,30.65,22.12,0.262,LOW,0
CH0006935,254905993,546786,MASTERCARD,CREDIT,IND,2019-11-30,38.58,13.91,0.392,MEDIUM,0
CH0006936,671223260,477394,VISA,CREDIT,USA,2020-03-04,89.04,33.75,0.073,LOW,0
CH0006937,451436490,497561,VISA,DEBIT,GBR,2018-08-18,21.34,5.03,0.3,LOW,0
CH0006938,100373571,549302,MASTERCARD,CREDIT,CAN,2024-04-25,39.15,19.13,0.113,LOW,0
CH0006939,576075912,545873,MASTERCARD,DEBIT,ESP,2022-09-11,15.05,46.64,0.284,LOW,0
CH0006940,816315838,477394,VISA,DEBIT,GBR,2019-08-31,204.7,45.98,0.412,LOW,1
CH0006941,130135211,465456,VISA,CREDIT,AUS,2024-06-29,72.61,10.31,0.199,LOW,0
CH0006942,147367284,420146,VISA,DEBIT,AUS,2025-02-13,85.48,38.46,0.397,MEDIUM,0
CH0006943,444698147,535017,MASTERCARD,DEBIT,GBR,2025-04-03,27.88,13.67,0.073,LOW,0
CH0006944,560416425,535017,MASTERCARD,DEBIT,IND,2024-10-17,168.85,21.61,0.147,LOW,0
CH0006945,526974439,469736,VISA,CREDIT,FRA,2019-12-29,221.95,42.93,0.183,MEDIUM,0
CH0006946,483583025,516405,MASTERCARD,PREPAID,IND,2022-12-29,70.35,15.1,0.112,LOW,0
CH0006947,329688009,548056,MASTERCARD,PREPAID,GBR,2024-06-05,45.45,63.83,0.308,LOW,0
CH0006948,153877882,556337,MASTERCARD,DEBIT,USA,2020-08-04,103.73,31.63,0.369,LOW,1
CH0006949,721367297,465456,VISA,DEBIT,CAN,2023-04-14,120.04,35.79,0.695,HIGH,0
CH0006950,807380393,548056,MASTERCARD,CREDIT,USA,2024-05-31,133.79,51.75,0.268,MEDIUM,0
CH0006951,491578975,545873,MASTERCARD,DEBIT,GBR,2018-09-04,113.42,46.26,0.445,LOW,0
CH0006952,169676616,469736,VISA,DEBIT,GBR,2021-05-27,144.2,43.9,0.17,LOW,1
CH0006953,474110373,477394,VISA,DEBIT,CAN,2022-05-13,38.32,18.27,0.134,LOW,0
CH0006954,987078159,477394,VISA,CREDIT,USA,2019-02-14,138.31,13.92,0.459,LOW,0
CH0006955,324988078,452647,VISA,CREDIT,FRA,2023-10-15,46.38,22.89,0.292,LOW,0
CH0006956,542003548,535660,MASTERCARD,DEBIT,USA,2021-05-13,8.95,36.04,0.574,LOW,0
CH0006957,584047358,535660,MASTERCARD,DEBIT,AUS,2020-04-04,46.04,12.54,0.614,LOW,0
CH0006958,494224102,443301,VISA,CREDIT,GBR,2025-04-24,42.81,38.46,0.096,LOW,0
CH0006959,524565907,535017,MASTERCARD,CREDIT,AUS,2023-07-08,80.87,33.94,0.405,LOW,0
CH0006960,622784212,409417,VISA,DEBIT,AUS,2024-09-14,130.37,24.31,0.426,LOW,0
CH0006961,148060342,556337,MASTERCARD,DEBIT,GBR,2021-10-05,77.81,28.13,0.163,LOW,0
CH0006962,105692182,465456,VISA,PREPAID,GBR,2020-10-01,332.59,28.19,0.421,MEDIUM,0
CH0006963,469626006,535017,MASTERCARD,CREDIT,DEU,2024-04-15,43.81,35.34,0.1,MEDIUM,0
CH0006964,916926312,528539,MASTERCARD,CREDIT,CAN,2024-05-23,13.6,42.43,0.449,LOW,2
CH0006965,133204925,532518,MASTERCARD,CREDIT,USA,2022-03-27,83.3,151.85,0.173,LOW,0
CH0006966,163978657,532518,MASTERCARD,PREPAID,USA,2022-08-31,43.13,30.01,0.142,LOW,0
CH0006967,711334508,420146,VISA,DEBIT,DEU,2024-08-13,27.98,18.42,0.158,MEDIUM,0
CH0006968,505832271,516405,MASTERCARD,DEBIT,CAN,2020-09-28,52.56,8.64,0.368,MEDIUM,0
CH0006969,307568601,548056,MASTERCARD,DEBIT,USA,2020-02-16,35.63,11.65,0.18,MEDIUM,0
CH0006970,286635587,452647,VISA,CREDIT,USA,2022-06-16,38.56,17.21,0.219,HIGH,0
CH0006971,571404131,556337,MASTERCARD,DEBIT,GBR,2022-11-20,225.43,41.0,0.545,MEDIUM,0
CH0006972,674406357,408594,VISA,DEBIT,CAN,2024-04-09,73.66,21.39,0.279,LOW,0
CH0006973,352207097,409417,VISA,DEBIT,AUS,2023-03-14,53.93,34.61,0.044,LOW,0
CH0006974,573734178,528539,MASTERCARD,CREDIT,GBR,2021-12-04,239.39,17.47,0.458,MEDIUM,0
CH0006975,874005847,408594,VISA,CREDIT,GBR,2018-08-20,52.65,35.63,0.073,MEDIUM,0
CH0006976,384926826,443887,VISA,DEBIT,GBR,2024-02-06,24.93,45.76,0.197,LOW,0
CH0006977,247368563,469736,VISA,DEBIT,GBR,2019-09-29,23.08,21.3,0.175,LOW,0
CH0006978,674879999,551986,MASTERCARD,CREDIT,FRA,2021-12-16,62.55,35.2,0.536,LOW,0
CH0006979,129259994,535017,MASTERCARD,DEBIT,CAN,2021-08-10,17.93,20.82,0.372,LOW,1
CH0006980,741753773,465456,VISA,CREDIT,USA,2023-04-29,26.1,12.95,0.658,LOW,0
CH0006981,117465535,545873,MASTERCARD,DEBIT,GBR,2018-12-20,49.16,37.8,0.239,MEDIUM,0
CH0006982,990179416,548056,MASTERCARD,PREPAID,GBR,2024-12-01,164.93,34.73,0.403,LOW,1
CH0006983,463739081,535660,MASTERCARD,DEBIT,IND,2023-12-04,187.44,38.71,0.475,MEDIUM,0
CH0006984,458831878,535660,MASTERCARD,CREDIT,GBR,2023-03-18,113.04,48.1,0.405,LOW,0
CH0006985,582837839,556337,MASTERCARD,DEBIT,GBR,2021-06-23,66.48,23.35,0.114,LOW,0
CH0006986,675264566,420146,VISA,DEBIT,FRA,2022-06-29,42.25,24.41,0.125,LOW,0
CH0006987,513592435,469736,VISA,CREDIT,USA,2019-01-27,90.98,22.85,0.089,LOW,0
CH0006988,965812926,548056,MASTERCARD,CREDIT,CAN,2024-02-09,277.43,33.35,0.293,LOW,0
CH0006989,736155255,452647,VISA,CREDIT,GBR,2021-07-02,74.67,24.95,0.682,HIGH,1
CH0006990,370821782,497561,VISA,CREDIT,GBR,2022-01-29,46.08,29.24,0.435,LOW,0
CH0006991,996102819,477394,VISA,CREDIT,DEU,2023-04-10,58.78,17.59,0.51,MEDIUM,0
CH0006992,327984514,443887,VISA,CREDIT,CAN,2025-03-13,53.87,14.64,0.106,MEDIUM,0
CH0006993,365554080,519127,MASTERCARD,DEBIT,IND,2019-11-13,103.44,15.72,0.491,LOW,0
CH0006994,810147950,477394,VISA,PREPAID,USA,2023-12-31,36.2,34.81,0.279,MEDIUM,0
CH0006995,215725692,545873,MASTERCARD,DEBIT,GBR,2024-06-01,92.29,26.42,0.28,HIGH,0
CH0006996,600002620,551986,MASTERCARD,DEBIT,USA,2021-07-01,105.06,20.16,0.353,MEDIUM,0
CH0006997,411105900,408925,VISA,CREDIT,GBR,2024-04-29,87.82,40.37,0.296,LOW,0
CH0006998,650584318,485858,VISA,DEBIT,GBR,2021-01-11,27.97,65.02,0.118,LOW,0
CH0006999,987267879,409417,VISA,DEBIT,USA,2020-05-30,59.17,20.15,0.288,MEDIUM,0
CH0007000,688588478,546786,MASTERCARD,DEBIT,GBR,2023-10-20,43.75,14.15,0.178,MEDIUM,0
CH0007001,711473901,420146,VISA,CREDIT,GBR,2024-11-19,62.86,47.8,0.117,LOW,0
CH0007002,265141052,549302,MASTERCARD,CREDIT,GBR,2024-09-12,39.12,27.36,0.602,HIGH,0
CH0007003,753175210,485858,VISA,DEBIT,GBR,2025-01-04,180.31,24.29,0.346,MEDIUM,0
CH0007004,794869117,408925,VISA,DEBIT,AUS,2022-01-29,77.44,49.93,0.381,LOW,0
CH0007005,214647509,408925,VISA,DEBIT,FRA,2022-10-16,18.27,23.16,0.645,HIGH,0
CH0007006,729481338,420146,VISA,DEBIT,GBR,2020-02-05,23.02,34.41,0.104,LOW,0
CH0007007,535884029,420146,VISA,DEBIT,GBR,2022-08-31,174.83,29.85,0.535,MEDIUM,0
CH0007008,540638518,519127,MASTERCARD,DEBIT,AUS,2020-12-14,57.74,189.94,0.241,LOW,0
CH0007009,926918192,477394,VISA,CREDIT,GBR,2022-03-06,48.82,25.01,0.395,MEDIUM,1
CH0007010,972319954,546786,MASTERCARD,CREDIT,CAN,2022-06-17,164.49,47.56,0.212,HIGH,0
CH0007011,826151001,548056,MASTERCARD,DEBIT,GBR,2020-05-06,59.07,23.33,0.713,MEDIUM,0
CH0007012,686987974,535660,MASTERCARD,DEBIT,IND,2021-11-30,25.63,35.52,0.329,MEDIUM,0
CH0007013,193721218,549302,MASTERCARD,DEBIT,GBR,2021-07-04,27.06,24.1,0.486,LOW,0
CH0007014,923341507,408925,VISA,DEBIT,CAN,2022-04-24,110.17,43.7,0.791,LOW,0
CH0007015,220524078,549302,MASTERCARD,DEBIT,USA,2020-07-12,338.18,25.6,0.418,MEDIUM,0
CH0007016,250127390,469736,VISA,PREPAID,GBR,2023-04-18,130.54,36.68,0.089,LOW,0
CH0007017,162649901,551986,MASTERCARD,CREDIT,USA,2025-01-07,49.13,17.23,0.509,LOW,0
CH0007018,952973436,443301,VISA,DEBIT,USA,2022-06-29,55.62,16.81,0.554,LOW,0
CH0007019,543920386,516405,MASTERCARD,DEBIT,ESP,2023-03-23,69.32,8.76,0.308,LOW,0
CH0007020,312371308,549302,MASTERCARD,CREDIT,USA,2019-04-17,13.25,33.77,0.07,LOW,0
CH0007021,995104880,549302,MASTERCARD,PREPAID,GBR,2018-10-27,67.95,18.37,0.143,LOW,0
CH0007022,597122722,443301,VISA,DEBIT,USA,2023-11-20,106.41,101.22,0.119,LOW,0
CH0007023,646419314,535660,MASTERCARD,CREDIT,GBR,2022-06-19,275.43,20.42,0.485,LOW,0
CH0007024,852296514,516405,MASTERCARD,DEBIT,AUS,2022-06-08,159.59,57.27,0.348,LOW,0
CH0007025,911647962,497561,VISA,CREDIT,AUS,2023-11-08,312.29,53.87,0.122,LOW,0
CH0007026,351816209,420146,VISA,DEBIT,GBR,2025-04-16,255.82,23.39,0.077,LOW,0
CH0007027,992704896,443887,VISA,CREDIT,USA,2018-08-25,203.52,17.43,0.27,LOW,0
CH0007028,937126233,408594,VISA,DEBIT,IND,2020-12-12,68.1,25.01,0.185,LOW,0
CH0007029,187685211,551986,MASTERCARD,CREDIT,GBR,2022-07-30,87.87,53.57,0.572,LOW,0
CH0007030,896149001,409417,VISA,CREDIT,IND,2024-02-12,17.53,106.84,0.42,MEDIUM,0
CH0007031,705312009,535660,MASTERCARD,CREDIT,USA,2022-02-13,74.02,12.92,0.785,LOW,0
CH0007032,257504465,516405,MASTERCARD,CREDIT,USA,2023-07-08,104.89,27.35,0.634,MEDIUM,0
CH0007033,905429216,535660,MASTERCARD,DEBIT,USA,2023-11-05,53.16,18.86,0.206,LOW,0
CH0007034,192126025,535660,MASTERCARD,CREDIT,USA,2018-11-18,19.43,21.82,0.22,LOW,0
CH0007035,714068634,545873,MASTERCARD,DEBIT,IND,2020-12-01,236.57,75.5,0.683,LOW,1
CH0007036,284545538,546786,MASTERCARD,CREDIT,USA,2023-04-10,92.28,17.09,0.273,LOW,0
CH0007037,163538452,443301,VISA,DEBIT,IND,2023-12-16,264.14,10.34,0.104,MEDIUM,0
CH0007038,862659415,535017,MASTERCARD,DEBIT,USA,2020-02-27,120.75,30.61,0.345,MEDIUM,0
CH0007039,195233074,556337,MASTERCARD,DEBIT,IND,2021-03-26,199.29,34.05,0.623,MEDIUM,0
CH0007040,183818732,497561,VISA,PREPAID,GBR,2019-07-30,169.1,21.06,0.138,MEDIUM,0
CH0007041,652984744,519127,MASTERCARD,CREDIT,USA,2020-03-27,38.72,18.01,0.396,LOW,0
CH0007042,125838603,556337,MASTERCARD,DEBIT,USA,2022-08-21,44.38,29.85,0.377,LOW,0
CH0007043,771563169,497561,VISA,CREDIT,GBR,2020-12-11,47.34,12.06,0.056,LOW,0
CH0007044,924093429,516405,MASTERCARD,DEBIT,GBR,2022-10-13,30.78,34.92,0.36,LOW,0
CH0007045,775973043,549302,MASTERCARD,DEBIT,USA,2024-09-29,273.72,22.01,0.082,LOW,0
CH0007046,307618868,485858,VISA,DEBIT,GBR,2025-02-21,68.98,62.32,0.319,LOW,1
CH0007047,271054797,477394,VISA,CREDIT,USA,2024-10-25,96.31,32.82,0.262,LOW,0
CH0007048,712540592,452647,VISA,PREPAID,GBR,2019-02-20,22.99,24.73,0.607,LOW,0
CH0007049,155461598,551986,MASTERCARD,PREPAID,IND,2019-08-30,128.36,23.62,0.14,LOW,0
CH0007050,583929795,469736,VISA,DEBIT,ESP,2022-09-18,48.06,8.5,0.31,LOW,0
CH0007051,503925744,551986,MASTERCARD,DEBIT,AUS,2019-03-29,182.87,25.17,0.481,MEDIUM,0
CH0007052,770135123,549302,MASTERCARD,CREDIT,ESP,2020-05-15,38.54,24.0,0.09,LOW,0
CH0007053,282236810,535660,MASTERCARD,DEBIT,FRA,2024-06-09,193.55,27.96,0.395,LOW,0
CH0007054,786093476,408594,VISA,CREDIT,GBR,2023-10-31,141.55,24.19,0.227,MEDIUM,0
CH0007055,729343727,497561,VISA,PREPAID,GBR,2022-10-26,45.95,63.88,0.575,MEDIUM,0
CH0007056,314842317,443301,VISA,DEBIT,GBR,2019-12-01,207.32,23.07,0.16,LOW,1
CH0007057,421023519,485858,VISA,DEBIT,GBR,2020-12-07,167.17,16.34,0.18,MEDIUM,0
